is_pancake,recipe_id,servings,flour,eggs,baking_powder,baking_soda,butter,oil,buttermilk,fruit,milk,sugar,water,total_volume,std_volume,total_liquid,std_liquid,prop_liquid,total_fat,prop_fat
0,15426,12,2.5,2,NA,NA,NA,0.125,NA,3,0.75,1,NA,4.375,0.3645833333333333,0.75,0.0625,0.17142857142857143,0.125,0.02857142857142857
0,220676,10,2,2,NA,0.0208333,NA,NA,NA,NA,NA,1,0.5,4.031249949999999,0.40312499499999993,0.5,0.05,0.12403100929030711,0,0
0,244218,12,1.5,1,0.0416666,NA,NA,0.25,NA,0.75,NA,NA,NA,3.3124999,0.27604165833333333,0,0,0,0.25,0.07547170039159849
0,14010,16,3,NA,0.0416666,0.0208333,1,NA,NA,1,1.3333333333333333,0.1875,0.25,8.104166533333332,0.5065104083333333,1.8333333333333333,0.11458333333333333,0.22622108341340602,1,0.1233933182254942
0,260422,7,0.75,2,0.005208325,0.015624975,0.25,0.0625,NA,NA,1,0.1875,NA,3.8177082583333335,0.5453868940476191,1,0.14285714285714285,0.26193724934774404,0.3125,0.08185539042117002
0,24017,16,5,2,NA,NA,1.25,NA,NA,NA,0.75,0.3333333333333333,1,8.395833283333333,0.5247395802083333,1.75,0.109375,0.20843672580706735,1.25,0.14888337557647668
0,20440,12,2.25,1,0.0416666,0.0208333,NA,0.125,0.75,NA,NA,0.1875,NA,4.270833133333333,0.35590276111111113,1.25,0.10416666666666667,0.29268294053539623,0.125,0.029268294053539624
0,238124,12,1.75,1,NA,0.0208333,0.2916666,NA,NA,0.5,NA,1,1.5,4.59374985,0.3828124875,1.5,0.125,0.32653062290712237,0.2916666,0.06349205105280166
0,20152,12,2.5,2,0.005208325,0.01041665,0.5,NA,0.3333333333333333,3,NA,1.5,NA,6.765624941666666,0.5638020784722222,0.6666666666666666,0.05555555555555555,0.09853733726221568,0.5,0.07390300294666177
0,7073,12,3,3,NA,NA,0.1875,NA,NA,0.75,0.1041666,0.75,0.875,5.0130207124999995,0.4177517260416666,0.9791666,0.08159721666666667,0.19532466673405952,0.1875,0.03740259830414575
0,19011,10,1,4,NA,NA,0.5625,NA,NA,NA,2,1,1.125,7.442708325,0.7442708325,3.125,0.3125,0.4198740382587813,0.5625,0.07557732688658063
0,263668,6,2,4,0.0416666,NA,0.3333333333333333,NA,NA,NA,NA,NA,NA,3.470051966666667,0.5783419944444445,0,0,0,0.3333333333333333,0.09606004075308804
0,6972,24,5.5,NA,NA,0.01041665,NA,NA,1.5,NA,NA,0.25,0.5,8.364583249999999,0.3485243020833333,2,0.08333333333333333,0.23910336477313443,0,0
0,230073,12,2.125,NA,NA,NA,NA,NA,NA,NA,1.25,0.0208333,1.25,4.6979165499999995,0.3914930458333333,2.5,0.20833333333333334,0.5321507892684897,0,0
0,160611,14,3.5,5,NA,NA,NA,NA,NA,NA,0.25,0.1875,0.5,4.78124995,0.3415178535714286,0.75,0.05357142857142857,0.15686274673843395,0,0
0,240203,12,2,3,NA,0.0208333,NA,0.75,NA,3,NA,1.75,NA,5.6458332,0.4704861,0,0,0,0.75,0.13284133155049638
0,20138,12,2,NA,0.0624999,NA,NA,NA,NA,1,1,0.5,NA,3.82291655,0.31857637916666665,1,0.08333333333333333,0.2615803894542244,0.25,0.0653950973635561
0,6789,12,3,1,NA,0.005208325,NA,NA,NA,NA,NA,0.0625,0.5,4.765624874999999,0.39713540624999993,0.5,0.041666666666666664,0.10491803553883373,0,0
0,239023,8,2,4,NA,0.01041665,NA,0.0625,NA,NA,NA,NA,NA,2.3333332999999996,0.29166666249999995,0.25,0.03125,0.10714285867346943,0.0625,0.026785714668367357
0,245263,16,2,NA,NA,0.0208333,NA,0.5,NA,1,NA,0.5,0.125,3.4322914750000004,0.21451821718750003,0.125,0.0078125,0.036418818422173774,0.5,0.1456752736886951
0,69664,16,2.5,1,0.0625,NA,0.5,NA,NA,8,0.75,0.8333333333333333,NA,4.661458308333333,0.2913411442708333,0.75,0.046875,0.1608938556114978,0.5,0.1072625704076652
0,231683,8,2,NA,0.0833332,NA,0.25,NA,NA,NA,1,0.0625,NA,3.4114581750000004,0.42643227187500005,1,0.125,0.2931297845971686,0.25,0.07328244614929215
0,144461,48,6,2,NA,NA,NA,NA,NA,NA,NA,0.6666666666666666,0.5,8.895833283333333,0.18532986006944444,1.5,0.03125,0.16861826792666004,0.6666666666666666,0.07494145241184891
0,23426,12,1.5,2,0.026041625,0.01041665,NA,NA,NA,1.25,NA,0.75,NA,2.296874925,0.19140624375,0,0,0,0,0
0,40181,48,4.5,6,0.0625,0.0625,NA,2,NA,20,NA,2.5,NA,9.28124985,0.193359371875,0,0,0,2,0.21548821897085338
0,21675,12,2,2,0.0624999,0.005208325,0.25,0.25,NA,NA,0.3333333333333333,0.125,NA,4.098958208333333,0.34157985069444446,0.3333333333333333,0.027777777777777776,0.08132147643165874,0.5,0.12198221464748812
0,73873,18,2,2,0.0416666,NA,NA,NA,NA,2,0.5,1.3125,NA,5.4374999,0.30208332777777774,1.5,0.08333333333333333,0.2758620740388428,0,0
0,239726,16,3,3,0.0208333,0.0208333,NA,NA,NA,1,NA,2,NA,5.437499900000001,0.33984374375000004,0,0,0,0,0
0,6842,12,0.125,5,NA,NA,0.1875,NA,NA,1,6.75,1.5,NA,13.3541666,1.1128472166666665,6.75,0.5625,0.5054602209320948,0.1875,0.014040561692558188
0,213612,10,3.5,1,NA,NA,0.625,NA,NA,0.5,1,1.25,0.3958333333333333,7.083333333333333,0.7083333333333333,1.3958333333333333,0.13958333333333334,0.19705882352941176,0.625,0.08823529411764706
0,153896,12,3.25,1,NA,NA,NA,NA,NA,NA,0.75,0.125,0.3333333333333333,4.6406249583333326,0.3867187465277777,1.0833333333333333,0.09027777777777778,0.23344556887493217,0.125,0.02693602717787679
0,20813,24,6.5,NA,NA,NA,NA,NA,NA,NA,NA,0.6874999666666666,3.25,13.687499966666667,0.5703124986111111,3.25,0.13541666666666666,0.23744292295267683,0.125,0.009132420113564493
0,229501,36,3.5,4,NA,0.0416666,NA,1,NA,1,NA,4,NA,11.624999799999998,0.32291666111111106,2,0.05555555555555555,0.172043013712568,1,0.086021506856284
0,218540,8,2.0208333,2,NA,NA,0.21875,NA,NA,2.5,0.5,0.28124994999999997,NA,3.0520831999999998,0.38151039999999997,0.5,0.0625,0.16382253275402192,0.21875,0.07167235807988459
0,236249,12,2,2,0.0416666,0.01041665,NA,NA,NA,1,NA,1,NA,4.09374985,0.34114582083333334,1,0.08333333333333333,0.24427481811083304,0,0
0,6931,12,2,5,0.0208333,NA,NA,NA,NA,1,NA,1,NA,4.807291574999999,0.40060763124999993,0.25,0.020833333333333332,0.052004334686106504,0,0
0,266076,12,1,2,NA,0.0208333,NA,0.3333333333333333,NA,2,0.25,NA,NA,2.895833233333333,0.2413194361111111,0.25,0.020833333333333332,0.08633093823301081,0.3333333333333333,0.11510791764401442
0,238762,9,0.75,2,0.05208325,NA,0.25,NA,NA,NA,1,NA,NA,3.3749998999999997,0.37499998888888886,1,0.1111111111111111,0.2962963050754461,0.25,0.07407407626886152
0,232480,6,0.5,5,NA,NA,0.0416666,NA,NA,NA,NA,NA,NA,0.5846352833333334,0.09743921388888889,0,0,0,0.0416666,0.07126938997324171
0,16236,24,8,7,NA,NA,1,NA,NA,2,2,1,1,13.03125,0.54296875,3,0.125,0.2302158273381295,1,0.07673860911270983
0,219987,24,3,4,0.0208333,0.01041665,0.5,NA,NA,16,1,1.5625,NA,7.604166599999999,0.31684027499999995,2,0.08333333333333333,0.26301370093601056,0.5,0.06575342523400264
0,259320,12,8,NA,NA,NA,NA,0.25,NA,1,0.375,0.5,3,12.46874965,1.0390624708333334,3.375,0.28125,0.27067669932726574,0.25,0.02005012587609376
0,22722,12,2,2,0.0624999,NA,0.5,NA,NA,4,NA,1,NA,3.6354165499999995,0.30295137916666665,0,0,0,0.5,0.1375358210326682
0,260420,14,1,1,0.0625,NA,0.25,0.0208333,NA,NA,0.25,0.125,NA,3.171874925,0.22656249464285713,0.25,0.017857142857142856,0.07881773585381839,0.2708333,0.08538586999927181
0,21106,12,7.5,NA,NA,NA,NA,NA,NA,NA,NA,0.0208333,2.75,10.416666399999999,0.8680555333333332,2.75,0.22916666666666666,0.2640000067584002,0,0
0,230454,24,4.5,1,NA,NA,NA,NA,NA,NA,1,0.25,0.25,6.328124875,0.2636718697916667,1.25,0.052083333333333336,0.19753086809937517,0.25,0.03950617361987503
0,24581,6,1,3,NA,NA,0.1875,NA,NA,NA,1,NA,NA,2.192708325,0.3654513875,1,0.16666666666666666,0.45605700885912404,0.1875,0.08551068916108576
0,15747,12,1.75,2,NA,0.0208333,NA,0.5,0.3333333333333333,1,NA,1.5,NA,4.114583283333333,0.3428819402777778,0.3333333333333333,0.027777777777777776,0.08101265921230573,0.5,0.1215189888184586
0,6764,24,2,5,NA,0.0208333,NA,1.25,NA,NA,NA,2,NA,6.187499899999999,0.25781249583333327,0,0,0,1.25,0.2020202052851751
0,7907,12,2,1,0.0625,NA,NA,0.3333333333333333,NA,2,0.75,0.5,NA,3.6562499833333333,0.3046874986111111,0.75,0.0625,0.20512820606326249,0.3333333333333333,0.09116809158367221
0,17145,15,4.5,NA,NA,NA,NA,0.125,NA,NA,0.75,NA,0.75,6.3020833,0.42013888666666666,1.5,0.1,0.23801653018455027,0.125,0.019834710848712522
0,267351,12,9,4,NA,NA,0.4375,NA,NA,NA,2,0.5,1,13.1249999,1.0937499916666666,3,0.25,0.22857143031292518,0.4375,0.03333333358730159
0,64780,8,2,3,NA,NA,1,NA,NA,NA,0.0625,1,1.125,5.1875,0.6484375,1.1875,0.1484375,0.2289156626506024,1,0.1927710843373494
0,158054,8,1,NA,0.015624975,0.015624975,0.375,NA,NA,1,0.875,0.3333333333333333,NA,4.114583283333333,0.5143229104166667,0.875,0.109375,0.21265823043230256,0.375,0.09113924161384394
0,265425,16,3,4,0.0416666,NA,NA,1,NA,1.25,NA,2,NA,8.124999899999999,0.5078124937499999,0.5,0.03125,0.06153846229585801,1,0.12307692459171601
0,24157,8,1.75,1,0.0833332,NA,0.3125,NA,NA,0.5,0.6666666666666666,0.3125,NA,3.1249998666666667,0.39062498333333334,0.6666666666666666,0.08333333333333333,0.21333334243555593,0.3125,0.10000000426666684
0,18523,6,2.5,NA,NA,0.005208325,NA,0.0625,NA,NA,0.75,0.0625,0.5,4.046874975,0.6744791625,1.25,0.20833333333333334,0.3088803107884498,0.0625,0.015444015539422491
0,17058,18,5,2,NA,NA,NA,NA,NA,NA,NA,0.5,1.5,7.59374995,0.4218749972222222,1.5,0.08333333333333333,0.1975308654981456,0,0
0,262505,12,2,2,NA,0.026041625,0.0625,0.5,NA,2,0.375,2.1666666666666665,NA,5.812499766666666,0.4843749805555555,0.375,0.03125,0.06451613162215296,0.5625,0.09677419743322944
0,237248,12,1,1,0.01041665,0.01041665,0.25,NA,NA,NA,1,0.125,NA,4.406249949999999,0.36718749583333327,1.5,0.125,0.3404255357778785,0.25,0.056737589296313076
0,25224,12,1,1,0.0208333,0.0208333,NA,0.3333333333333333,1,0.5,NA,0.6666666666666666,NA,4.5624999,0.38020832499999996,1,0.08333333333333333,0.2191780869956841,0.3333333333333333,0.0730593623318947
0,241707,10,1.5,1,NA,0.0208333,0.25,NA,NA,3,NA,1,NA,2.7916666,0.27916666,0,0,0,0.25,0.08955224094453113
0,239002,54,5,4,NA,NA,NA,1,NA,15,NA,3,NA,11.2499998,0.2083333296296296,0,0,0,1,0.08888889046913584
0,215618,16,4,NA,NA,NA,NA,NA,NA,NA,0.25,0.0625,2,7.5,0.46875,2.25,0.140625,0.3,0,0
0,101695,12,1.9375,1,0.0416666,NA,0.125,0.25,NA,NA,1,NA,NA,3.36458325,0.2803819375,1,0.08333333333333333,0.29721362965235,0.375,0.11145511111963123
0,9182,36,2.5,NA,0.0625,NA,0.5,NA,NA,NA,NA,0.1875,NA,3.276041625,0.09100115624999999,0,0,0,0.5,0.1526232133878946
0,154267,12,2.25,3,0.0416666,NA,0.25,NA,NA,1,NA,0.75,NA,3.3124999,0.27604165833333333,0,0,0,0.25,0.07547170039159849
0,18514,12,6.5,NA,NA,NA,0.3333333333333333,NA,NA,NA,NA,NA,2,8.916666633333332,0.7430555527777777,2,0.16666666666666666,0.22429906625906196,0.3333333333333333,0.03738317770984366
0,218466,16,4,1,NA,NA,NA,0.03124995,NA,NA,0.0625,0.0625,2.625,8.90624985,0.556640615625,2.6875,0.16796875,0.3017543910470915,0.03124995,0.0035087663748844863
0,216753,8,2.25,2,0.0833332,NA,NA,0.75,NA,NA,2.25,0.21875,NA,5.557291525,0.694661440625,2.25,0.28125,0.4048734873594741,0.75,0.1349578291198247
0,240234,10,2,1,0.03124995,0.0208333,0.25,NA,NA,2.5,NA,1.5,NA,4.583333199999999,0.45833331999999993,0.75,0.075,0.16363636839669438,0.25,0.05454545613223146
0,212864,72,4,4,NA,NA,NA,NA,NA,30,NA,0.5208333,0.25,6.8333333,0.09490740694444444,1.25,0.017361111111111112,0.1829268301606187,0,0
0,221878,12,9,4,NA,NA,NA,NA,NA,4,NA,4,6,21.191666599999998,1.7659722166666665,6,0.5,0.28313016211759395,0,0
0,47147,12,1.75,2,0.01041665,0.01041665,0.5,NA,1,NA,0.3125,3,NA,7.864583249999999,0.6553819375,1.3125,0.109375,0.16688741898688658,0.5,0.06357615961405202
0,214885,10,3.25,1,NA,NA,0.0625,NA,NA,NA,1,0.4375,NA,4.781249949999999,0.47812499499999994,1,0.1,0.20915032898457864,0.0625,0.013071895561536165
0,24575,12,1.5,2,NA,0.01041665,NA,NA,NA,1,NA,0.75,NA,3.2916665999999997,0.27430554999999995,0,0,0,0.5,0.15189873725364533
0,256388,8,1.75,2,NA,0.0208333,NA,NA,NA,1.25,NA,NA,NA,2.048177008333333,0.25602212604166663,0,0,0,0,0
0,255940,12,2.5,NA,NA,0.005208325,0.625,0.25,0.75,NA,NA,1.5,0.125,5.942708274999999,0.4952256895833333,0.875,0.07291666666666667,0.1472392652489744,0.875,0.1472392652489744
0,232828,24,6,NA,NA,0.0416666,1,NA,NA,NA,2,1,NA,11.5416666,0.48090277499999995,2,0.08333333333333333,0.17328519955688204,1,0.08664259977844102
0,240681,8,3.125,1,NA,NA,NA,0.125,NA,NA,NA,0.125,1,4.5208331,0.5651041375,1,0.125,0.2211981680987073,0.125,0.02764977101233841
0,23818,24,7.5,1,NA,NA,NA,NA,NA,1,2,0.1458333,0.5,10.395833249999999,0.43315971875,2.5,0.10416666666666667,0.24048096385155082,0.09375,0.009018036144433157
0,7510,12,1,1,NA,0.01041665,0.25,NA,NA,0.5,NA,1.25,NA,3.2760416249999995,0.27300346875,0,0,0,0.25,0.07631160669394732
0,21461,15,4,2,NA,NA,1.25,NA,NA,NA,0.5,1.7708333,0.5,8.1354166,0.5423611066666666,1,0.06666666666666667,0.12291933519421736,1.25,0.1536491689927717
0,220536,4,2.0625,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3.0625,0.765625,1,0.25,0.32653061224489793,0,0
0,219648,12,3.6666666666666665,NA,NA,NA,0.125,NA,NA,NA,NA,0.0625,1.5,6.088541491666666,0.5073784576388888,1.5,0.125,0.24636442111021778,0.125,0.020530368425851483
0,21149,24,6,NA,NA,0.005208325,NA,NA,NA,NA,2,0.0625,0.5,8.796874925,0.3665364552083333,2.5,0.10416666666666667,0.28419183190785224,0,0
0,7222,12,2.25,1,NA,NA,NA,0.125,NA,NA,NA,0.125,1,3.5833332,0.2986111,1,0.08333333333333333,0.2790697778258522,0.125,0.03488372222823152
0,7169,12,3,NA,NA,0.01041665,NA,0.09375,1.5,NA,NA,NA,NA,4.864583199999999,0.4053819333333333,1.5,0.125,0.3083511861817884,0.09375,0.019271949136361776
0,237308,8,4,4,0.125,NA,0.625,NA,NA,2.6666666666666665,NA,0.625,NA,7.8958333,0.9869791625,0,0,0,0.625,0.07915567315738543
0,7010,36,9,5,NA,NA,0.5,NA,NA,NA,2,1.125,0.5,13.1979166,0.36660879444444444,2.5,0.06944444444444445,0.1894238367895127,0.5,0.037884767357902534
0,25210,8,7,1,NA,NA,NA,0.125,NA,NA,NA,NA,2.5625,9.8541666,1.231770825,2.5625,0.3203125,0.26004228505736854,0.125,0.012684989514993588
0,42833,8,1,2,0.005208325,0.0208333,NA,0.3333333333333333,NA,1,NA,0.5,NA,1.9062498833333332,0.23828123541666665,0,0,0,0.3333333333333333,0.1748633986801643
0,254374,20,4,NA,0.0416666,NA,NA,1,NA,4,1.5,NA,0.25,6.96874985,0.3484374925,1.75,0.0875,0.2511210816384807,1,0.14349776093627467
0,237509,16,3,3,NA,NA,NA,0.1875,NA,NA,0.125,0.0625,NA,5.015624774999999,0.31347654843749995,0.125,0.0078125,0.024922119498063933,0.1875,0.037383179247095895
0,6727,10,2.3125,NA,NA,NA,NA,0.09375,NA,NA,NA,0.0625,1.125,3.6388888666666666,0.36388888666666663,1.125,0.1125,0.30916030723151333,0.09375,0.025763358935959445
0,17656,10,1.5,NA,NA,0.0208333,NA,NA,NA,3,NA,1,NA,3.0416666,0.30416666000000003,0,0,0,0.5,0.16438356524676306
0,6769,48,8,2,NA,NA,NA,NA,NA,NA,1,0.5,1.25,11.3166666,0.2357638875,2.25,0.046875,0.19882179793120353,0.375,0.03313696632186725
0,139542,16,7,NA,NA,NA,0.375,NA,NA,1,1,0.3333333333333333,1.25,10.604166633333334,0.6627604145833333,2.25,0.140625,0.21218074722885893,0.375,0.03536345787147649
0,228118,8,2,1,0.03124995,0.01041665,0.25,NA,NA,2,NA,0.75,NA,3.8072915750000003,0.47591144687500003,0.75,0.09375,0.1969904288194686,0.25,0.06566347627315619
0,6872,12,2.5,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,NA,1,4.1354166333333335,0.3446180527777778,1.3333333333333333,0.1111111111111111,0.3224181386189875,0,0
0,91134,24,3,4,0.03124995,0.03124995,NA,0.75,NA,0.75,NA,0.75,NA,5.3124999,0.22135416249999998,0,0,0,0.75,0.1411764732456748
0,6803,24,3,3,0.005208325,0.0208333,NA,1,NA,NA,NA,2,NA,6.338541524999998,0.2641058968749999,0,0,0,1,0.1577649994175908
0,256149,12,1.5,1,0.0416666,NA,NA,0.3125,NA,NA,0.5,0.75,NA,3.13541655,0.2612847125,0.5,0.041666666666666664,0.15946844447191555,0.3125,0.09966777779494722
0,246905,20,2.75,3,NA,0.0208333,NA,1.25,NA,1,NA,2,NA,6.666666599999999,0.33333333,0,0,0,1.25,0.18750000187500004
0,215139,12,2.75,2,0.03124995,0.01041665,NA,NA,NA,2.5,NA,0.5,NA,3.7916666,0.3159722166666667,0,0,0,0,0
0,257207,17,1.5,2,NA,0.0208333,0.5,NA,NA,2,NA,1,NA,3.11458325,0.1832107794117647,0,0,0,0.5,0.1605351213521103
0,78174,6,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,4.0833333,0.6805555499999999,1,0.16666666666666666,0.24489796118284052,1.0625,0.26020408375676807
0,244280,10,1.25,1,NA,0.0208333,NA,NA,NA,2,NA,0.125,NA,1.755208225,0.1755208225,0,0,0,0,0
0,220619,6,4.5,NA,NA,NA,NA,0.125,NA,NA,NA,0.1875,NA,6.0833333,1.0138888833333333,0,0,0,0.125,0.020547945318070936
0,7181,24,4.5,1,NA,NA,NA,NA,NA,0.75,1,0.75,0.3333333333333333,6.885416583333333,0.2868923576388889,1.3333333333333333,0.05555555555555555,0.19364599326651732,0,0
0,24519,12,1.5,2,NA,0.0208333,0.125,NA,NA,2,0.5,0.5,NA,2.6979166,0.22482638333333335,0.5,0.041666666666666664,0.1853281899077236,0.125,0.0463320474769309
0,231519,12,1,NA,0.005208325,0.0208333,NA,0.125,NA,0.5,NA,0.75,NA,2.953124875,0.24609373958333333,0,0,0,0.125,0.042328044119705574
0,244480,8,1,1,0.0416666,NA,NA,0.25,NA,NA,NA,0.25,NA,3.30208325,0.41276040625,0,0,0,0.25,0.07570978109046766
0,239916,1,0.1875,1,0.0013020833333333333,0.005208325,NA,NA,NA,0.5,0.0625,0.0625,NA,0.4010416333333333,0.4010416333333333,0.0625,0.0625,0.15584416879743743,0,0
0,71604,12,4.5,NA,0.0833332,NA,0.5625,NA,0.6666666666666666,1,NA,0.5,NA,6.828124841666666,0.5690104034722222,0.6666666666666666,0.05555555555555555,0.09763539509391,1.0625,0.1556064109309191
0,23640,36,4.666666666666667,4,NA,0.0625,NA,1,NA,NA,NA,3.25,NA,9.604166466666667,0.26678240185185187,0,0,0,1,0.10412147722248628
0,222277,8,1,1,0.0416666,NA,NA,0.25,NA,NA,1,0.5,NA,5.8124999,0.7265624875,1,0.125,0.172043013712568,0.25,0.043010753428142
0,222083,12,4.5,2,NA,NA,0.375,NA,NA,NA,1,3,NA,9.802083233333333,0.8168402694444444,1,0.08333333333333333,0.10201912962740027,0.375,0.0382571736102751
0,6987,24,3.5,NA,NA,NA,NA,0.0625,NA,NA,NA,0.0625,1.4166666666666665,6.093749966666666,0.25390624861111105,1.4166666666666665,0.05902777777777777,0.2324786337503105,0.0625,0.0102564103125137
0,132319,20,9,5,NA,NA,NA,0.5208333,NA,NA,NA,1.3749999333333334,2.0208333,13.041666533333332,0.6520833266666666,2.0208333,0.101041665,0.15495207570558034,0.5208333,0.039936100088803585
0,259136,12,1.5625,2,0.03124995,0.01041665,0.125,0.5,NA,1.5,NA,0.5625,NA,3.088541525,0.2573784604166667,0,0,0,0.625,0.20236088617911652
0,6999,60,12,2,0.2499996,0.1249998,NA,0.5,NA,NA,NA,6,NA,18.999999199999998,0.31666665333333327,0,0,0,0.5,0.026315790581717503
0,20441,20,7,2,NA,NA,NA,NA,NA,NA,1.5,0.5,0.5,10.1041666,0.50520833,2,0.1,0.19793814563588055,0.5,0.04948453640897014
0,22985,8,0.5,NA,0.006944433333333333,NA,0.25,NA,NA,NA,NA,0.5,0.3333333333333333,2.465277766666667,0.3081597208333334,0.3333333333333333,0.041666666666666664,0.13521126821503668,0.25,0.10140845116127752
0,17158,12,2,NA,0.0625,NA,NA,0.3333333333333333,0.6666666666666666,NA,NA,NA,NA,3.0833333,0.2569444416666667,0.6666666666666666,0.05555555555555555,0.21621621855368883,0.3333333333333333,0.10810810927684442
0,8265,12,3.6666666666666665,3,0.0416666,NA,NA,NA,NA,NA,2,0.375,NA,6.093749916666667,0.5078124930555555,2,0.16666666666666666,0.3282051326934035,0,0
0,17918,12,2.75,NA,NA,NA,NA,0.1875,NA,NA,NA,0.0208333,1,5.178385233333333,0.4315321027777777,1,0.08333333333333333,0.19311039154889192,0.1875,0.03620819841541724
0,231050,12,1.5,2,NA,0.0208333,NA,0.25,NA,5,NA,0.75,NA,2.567708225,0.21397568541666667,0,0,0,0.25,0.09736308727211403
0,7238,6,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,2.01041665,0.33506944166666663,1,0.16666666666666666,0.4974093305484712,0,0
0,255671,10,2.6666666666666665,2,NA,0.05208325,NA,1,NA,6,1.3333333333333333,1.5,NA,8.937499899999999,0.8937499899999999,1.3333333333333333,0.13333333333333333,0.1491841508533425,1,0.11188811314000688
0,24842,12,3.5,NA,NA,NA,0.1875,NA,NA,NA,0.09375,0.1875,1.3333333333333333,5.489583233333333,0.4574652694444444,1.4270833333333333,0.1189236111111111,0.25996205407141504,0.1875,0.034155598345149425
0,20175,8,3,1,0.1041665,NA,0.75,NA,NA,NA,1,0.5,NA,5.36458315,0.67057289375,1,0.125,0.1864077733607317,0.75,0.13980583002054878
0,139544,15,3.5,1,NA,NA,0.5,NA,NA,NA,0.5,1.3125,NA,6.9062499,0.46041666,0.5,0.03333333333333333,0.07239819109354848,0.5,0.07239819109354848
0,17064,9,3,NA,NA,0.0026041625,0.21875,NA,1.25,NA,NA,0.09375,NA,4.7057291375,0.5228587930555555,1.25,0.1388888888888889,0.2656336485750398,0.34375,0.07304925335813595
0,6668,30,6,2,NA,NA,0.25,NA,NA,1,1,0.5208333,NA,8.9166666,0.29722222,2,0.06666666666666667,0.22429906709756314,0.25,0.028037383387195393
0,244989,24,0.5,2,NA,NA,0.6666666666666666,NA,NA,NA,NA,1,NA,2.1874999666666666,0.09114583194444444,0,0,0,0.6666666666666666,0.30476190940589576
0,147536,48,4,8,NA,0.0208333,0.25,NA,NA,NA,NA,0.125,NA,6.510416599999999,0.13563367916666666,0,0,0,2.25,0.3456000035389441
0,247262,12,3.5,NA,0.0416666,0.005208325,1.5,NA,1.5,NA,NA,NA,NA,6.567708225,0.5473090187499999,1.5,0.125,0.22839017030175698,1.5,0.22839017030175698
0,187137,16,5,NA,NA,NA,0.75,NA,NA,NA,1.25,5.5,1,14.124999899999999,0.8828124937499999,2.25,0.140625,0.15929203652596133,0.75,0.053097345508653776
0,264300,12,1.5,2,0.0416666,0.0208333,NA,NA,NA,1.3333333333333333,0.75,0.25,NA,3.5833331999999993,0.29861109999999996,0.75,0.0625,0.2093023333693892,0,0
0,229268,10,2.5,NA,NA,NA,0.0625,NA,NA,6,NA,NA,1,4.083333233333334,0.4083333233333334,1,0.1,0.24489796518117463,0.0625,0.015306122823823414
0,7100,18,4.5,1,NA,NA,0.0625,NA,NA,1,1,0.2708333,0.5,6.942708224999999,0.3857060124999999,1.5,0.08333333333333333,0.21605401687466136,0.0625,0.00900225070311089
0,7188,24,3,3,0.0208333,0.0208333,NA,1,NA,1.5,NA,2,NA,6.083333199999999,0.25347221666666664,0,0,0,1,0.1643835652467631
0,240548,12,1,1,NA,NA,NA,NA,1,0.8333333333333333,NA,0.6666666666666666,NA,4.187499966666667,0.34895833055555553,1,0.08333333333333333,0.2388059720501968,0,0
0,214067,6,3,NA,NA,NA,NA,0.125,NA,NA,0.5,0.375,0.75,4.846354012500001,0.8077256687500002,1.25,0.20833333333333334,0.257925854524025,0.125,0.025792585452402497
0,238185,15,2,3,0.0416666,0.01041665,NA,NA,NA,NA,NA,1.0625,NA,3.98958325,0.26597221666666665,0,0,0,0,0
0,215749,10,1.75,1,NA,NA,0.0625,NA,NA,0.5,NA,0.25,0.75,3.76249995,0.376249995,0.75,0.075,0.1993355508217349,0.0625,0.016611295901811242
0,24841,12,3,2,NA,NA,NA,0.125,NA,NA,NA,0.7083332666666666,1,5.406249816666667,0.45052081805555555,1,0.08333333333333333,0.18497110453851914,0.125,0.023121388067314893
0,237479,12,2.5,1,0.0208333,0.0208333,0.25,NA,1,1.5833333333333333,NA,1,NA,4.813801983333333,0.40115016527777775,1,0.08333333333333333,0.20773600647934146,0.25,0.051934001619835364
0,24700,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0.65625,1,2.6874999500000003,0.6718749875000001,1,0.25,0.37209303017847495,0,0
0,8458,18,2.78125,3,0.0416666,NA,0.1875,0.3333333333333333,NA,NA,NA,2.5,NA,6.9739580583333325,0.38744211435185183,0,0,0,0.5208333333333333,0.07468260189935876
0,84515,12,2.5,NA,0.0625,NA,NA,NA,NA,NA,1,NA,NA,4.0833333,0.34027777499999995,1,0.08333333333333333,0.24489796118284052,0.5,0.12244898059142026
0,260048,12,2.25,1,NA,NA,NA,0.0416666,NA,NA,NA,NA,1,3.3854165000000003,0.2821180416666667,1,0.08333333333333333,0.2953846299266279,0.0416666,0.012307673221300833
0,17968,15,1.7291666666666665,3,NA,0.0208333,NA,0.5,NA,1,NA,2,NA,5.291666566666667,0.35277777111111114,0,0,0,0.5,0.09448819076198156
0,264651,2,0.9375,NA,NA,NA,NA,0.0208333,NA,NA,NA,NA,1.1875,2.1458333,1.07291665,1.1875,0.59375,0.553398066848902,0.0208333,0.009708722480912193
0,18506,18,3.5,3,0.03124995,0.03124995,0.75,NA,NA,21,NA,1.75,NA,7.6197914749999995,0.4233217486111111,1.5,0.08333333333333333,0.1968557807548139,0.75,0.09842789037740696
